#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:26:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:26:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:27:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:27:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:27:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:27:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:28:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:28:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:28:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:28:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:29:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:29:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:29:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:29:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:30:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:30:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:30:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:30:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:31:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:31:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:31:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:31:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:32:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:32:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:32:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:32:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:33:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:33:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:33:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:33:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:34:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:34:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:34:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:34:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:35:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:35:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:35:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:35:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:36:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:36:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:36:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:36:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:37:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:37:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:37:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:37:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:38:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:38:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:38:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:38:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:39:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:39:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:39:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:39:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:40:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:40:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:40:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:40:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:41:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:41:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:41:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:41:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:42:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:42:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:42:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:42:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:43:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:43:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:43:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:43:50Z,191,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:44:10Z,274,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:44:20Z,219,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:44:40Z,287,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:44:50Z,147,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:45:10Z,108,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:45:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:45:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:45:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:46:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:46:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:46:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:46:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:47:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:47:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:47:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:47:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:48:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:48:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:48:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:48:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:49:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:49:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:49:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:49:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:50:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:50:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:50:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:50:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:51:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:51:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:51:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:51:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:52:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:52:20Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:52:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,31,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T20:52:50Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:53:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:53:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:53:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:53:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:54:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:54:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:54:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:54:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:55:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:55:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:55:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:55:40Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:56:00Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:56:10Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
,,32,2024-09-12T19:52:51.151817627Z,2024-09-12T20:52:51.151817627Z,2024-09-12T19:56:30Z,0,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,KELABO1-----BS1---KFU1
